"","S","L","Top","Bas","Int","Can","Herb","Loop","Omn","ChLen","ChSD","ChNum","TL","MxSim","VulSD","GenSD","LinkSD","Path","Clust"
"574",207,3055,0.1256038647343,0.0483091787439614,0.826086956521739,0.0483091787439614,0.304347826086957,0.531400966183575,0.072463768115942,1.63076923076923,0.484463445528832,2.11394335230684,2.42770590981663,0.717158909089301,0.50706493366696,0.77133233562216,0.764444344949387,1.60225800481214,0.237516897787356
"575",206,3055,0.131067961165049,0.0436893203883495,0.825242718446602,0.058252427184466,0.305825242718447,0.538834951456311,0.0825242718446602,1.671875,0.519075116315503,2.10720996964787,2.43871751980859,0.715974523073748,0.506848313004972,0.760103943933624,0.751826966220694,1.59470246734398,0.237057335049299
"576",207,3055,0.1256038647343,0.0483091787439614,0.826086956521739,0.0531400966183575,0.304347826086957,0.526570048309179,0.072463768115942,1.62121212121212,0.51733762109777,2.12057393120585,2.42888945302367,0.714495538258732,0.509518931349135,0.760200310687667,0.753367007340206,1.57845093415563,0.228549956298005
"577",207,3055,0.135265700483092,0.0483091787439614,0.816425120772947,0.0579710144927536,0.304347826086957,0.531400966183575,0.0821256038647343,1.6231884057971,0.486352408212484,2.13987908640124,2.42753495196616,0.711576365673558,0.517311186594168,0.758610587855123,0.757478201078772,1.59437603381731,0.238122352362926
"578",206,3055,0.135922330097087,0.0436893203883495,0.820388349514563,0.0728155339805825,0.305825242718447,0.529126213592233,0.0728155339805825,1.64885496183206,0.479160549970746,2.11727129565576,2.43509596348185,0.711032243198746,0.509537934840728,0.757015696900462,0.749139560310522,1.62140896614822,0.233665036249068
"579",206,3055,0.145631067961165,0.0436893203883495,0.810679611650486,0.0388349514563107,0.310679611650485,0.533980582524272,0.0728155339805825,1.625,0.485812706723472,2.15836249209525,2.43563514968784,0.713243364122232,0.510458194541854,0.75448706751339,0.751006974519551,1.61763636363636,0.24019920765394
"580",207,3055,0.1256038647343,0.0483091787439614,0.826086956521739,0.0579710144927536,0.309178743961353,0.526570048309179,0.0821256038647343,1.63846153846154,0.51344476018853,2.11394335230684,2.42756421767995,0.712769878894237,0.509886892863894,0.758018139798644,0.757196425197607,1.60753676470588,0.238779223495385
"581",207,3055,0.130434782608696,0.0483091787439614,0.821256038647343,0.072463768115942,0.309178743961353,0.531400966183575,0.072463768115942,1.66923076923077,0.504068125370874,2.11394335230684,2.43140730282779,0.709462480104683,0.509855975399062,0.760947594204079,0.759095847067459,1.59084249084249,0.236462730408593
"582",207,3055,0.1256038647343,0.0483091787439614,0.826086956521739,0.0579710144927536,0.304347826086957,0.531400966183575,0.0821256038647343,1.66666666666667,0.48947250518628,2.11058971029925,2.43356628051343,0.709814927285826,0.514109705241255,0.765456811950241,0.767714188437672,1.58804228946409,0.239021980790815
"583",207,3055,0.130434782608696,0.0483091787439614,0.821256038647343,0.0676328502415459,0.304347826086957,0.536231884057971,0.072463768115942,1.65648854961832,0.476703300184026,2.11727129565576,2.43616518736967,0.704466102131566,0.510006081108908,0.766454818107953,0.762853770177575,1.60456204379562,0.238406926844531
"584",207,3055,0.130434782608696,0.0483091787439614,0.821256038647343,0.0676328502415459,0.304347826086957,0.531400966183575,0.0821256038647343,1.63432835820896,0.483425197362947,2.12710479836481,2.42786766492676,0.714382996240394,0.513949057288931,0.75974919041519,0.754120483527734,1.5867467686146,0.225044196321728
"585",207,3055,0.1256038647343,0.0483091787439614,0.826086956521739,0.0483091787439614,0.304347826086957,0.531400966183575,0.0821256038647343,1.62015503875969,0.487240290590991,2.11058971029925,2.43324809009817,0.714251973080613,0.513712964080778,0.76612321367702,0.762593288421642,1.58884183391641,0.235246876118413
"586",207,3055,0.135265700483092,0.0483091787439614,0.816425120772947,0.0531400966183575,0.304347826086957,0.531400966183575,0.0821256038647343,1.63358778625954,0.483673552818252,2.11727129565576,2.43025862981847,0.710861345414609,0.5185695489599,0.755200767092307,0.756793359800216,1.63883880274071,0.234596321497444
"587",207,3055,0.1256038647343,0.0483091787439614,0.826086956521739,0.072463768115942,0.309178743961353,0.531400966183575,0.072463768115942,1.61240310077519,0.489101176895241,2.11058971029925,2.43279213478797,0.71077784720955,0.50992218818323,0.761664527514131,0.762165861876504,1.61479730958008,0.242975854007767
"588",207,3055,0.130434782608696,0.0483091787439614,0.821256038647343,0.072463768115942,0.309178743961353,0.521739130434783,0.0821256038647343,1.65384615384615,0.509012396272169,2.11394335230684,2.43118935841834,0.716136900553385,0.505322018149499,0.765011139613406,0.760162509908062,1.59359067734887,0.234391266351331
"589",207,3055,0.135265700483092,0.0483091787439614,0.816425120772947,0.0628019323671498,0.304347826086957,0.536231884057971,0.0821256038647343,1.6390977443609,0.48207798100266,2.12385164096709,2.43324837901568,0.712860639023831,0.508467719231514,0.758942885502421,0.756953986515019,1.60688405797101,0.23992889614644
"590",207,3055,0.135265700483092,0.0483091787439614,0.816425120772947,0.0676328502415459,0.304347826086957,0.536231884057971,0.072463768115942,1.64748201438849,0.479482047729071,2.14301480025409,2.42760634234903,0.704028012205313,0.513149736192085,0.763529273047785,0.764414871389079,1.59088392692379,0.245681354858573
"591",207,3055,0.135265700483092,0.0483091787439614,0.816425120772947,0.072463768115942,0.304347826086957,0.536231884057971,0.0821256038647343,1.65185185185185,0.49351796105951,2.13033376849501,2.42857867148376,0.710353648532504,0.516816438571738,0.759445017694576,0.758917924171834,1.59663104510053,0.229359602323215
"592",206,3055,0.145631067961165,0.0436893203883495,0.810679611650486,0.0679611650485437,0.310679611650485,0.533980582524272,0.0825242718446602,1.66438356164384,0.47383100814493,2.16435285578444,2.43979439809478,0.713617869550513,0.50561834230518,0.751801437803715,0.746692766153724,1.58805204324721,0.240774080316153
"593",206,3055,0.131067961165049,0.0436893203883495,0.825242718446602,0.0679611650485437,0.305825242718447,0.538834951456311,0.0825242718446602,1.6865671641791,0.496876112723187,2.12710479836481,2.44183931108445,0.711778490643798,0.508399800641473,0.753325835835413,0.753585916903147,1.57693006357857,0.243563050986754
"594",207,3055,0.1256038647343,0.0483091787439614,0.826086956521739,0.0531400966183575,0.304347826086957,0.536231884057971,0.072463768115942,1.625,0.486025176756251,2.10720996964787,2.43401308425105,0.716562260158098,0.50858183911612,0.768920558038724,0.761826652330864,1.60681568340051,0.234200939633629
"595",207,3055,0.1256038647343,0.0483091787439614,0.826086956521739,0.0483091787439614,0.304347826086957,0.531400966183575,0.072463768115942,1.62595419847328,0.485733036246731,2.11727129565576,2.42847911072423,0.716062683990449,0.509118032774906,0.760915283774061,0.757894071433841,1.56454861746933,0.238888794441743
"596",206,3055,0.135922330097087,0.0436893203883495,0.820388349514563,0.0631067961165049,0.305825242718447,0.533980582524272,0.0728155339805825,1.64285714285714,0.480877922728126,2.14612803567824,2.43353105522712,0.717632237033786,0.510677711146203,0.762874404272776,0.751963143942666,1.6014939309057,0.224933093492034
"597",206,3055,0.131067961165049,0.0436893203883495,0.825242718446602,0.058252427184466,0.305825242718447,0.538834951456311,0.0728155339805825,1.6412213740458,0.497202981148256,2.11727129565576,2.44140214797254,0.716270294045527,0.513073154281718,0.760118649084758,0.755246078027127,1.58281421766215,0.232758631349565
"598",207,3055,0.130434782608696,0.0483091787439614,0.821256038647343,0.0628019323671498,0.304347826086957,0.531400966183575,0.072463768115942,1.65151515151515,0.49400757921139,2.12057393120585,2.43419775763926,0.69973382686494,0.509659912284354,0.76024493128257,0.763238121533674,1.56558429645937,0.241073268130453
"599",206,3055,0.131067961165049,0.0436893203883495,0.825242718446602,0.0679611650485437,0.305825242718447,0.533980582524272,0.0728155339805825,1.68939393939394,0.496285065791702,2.12057393120585,2.4336793163742,0.714097627611321,0.510486911158088,0.757681241096662,0.752225731276789,1.59238130290762,0.227906277922635
"600",207,3055,0.130434782608696,0.0483091787439614,0.821256038647343,0.0628019323671498,0.304347826086957,0.531400966183575,0.072463768115942,1.64885496183206,0.494953985773307,2.11727129565576,2.4232882063044,0.712352673903328,0.512661149990527,0.760200580075414,0.756500999887131,1.55693430656934,0.231152223390851
"601",207,3840,0.1256038647343,0.0531400966183575,0.821256038647343,0.0821256038647343,0.304347826086957,0.531400966183575,0.0821256038647343,1.63703703703704,0.497867203528576,2.13033376849501,2.44263948899045,0.904717984291537,0.436976729337992,0.792764059175478,0.744068769096489,1.44488392089424,0.309118269635063
"602",206,3840,0.12621359223301,0.0485436893203883,0.825242718446602,0.0825242718446602,0.300970873786408,0.538834951456311,0.0825242718446602,1.63235294117647,0.483947097344661,2.13353890837022,2.44855380269256,0.911235970707565,0.436887601112053,0.790388727025105,0.74091016968714,1.44230438521066,0.31046995072055
"603",206,3840,0.12621359223301,0.0485436893203883,0.825242718446602,0.0825242718446602,0.305825242718447,0.538834951456311,0.0825242718446602,1.67910447761194,0.48435285510718,2.12710479836481,2.44454888020145,0.906285325363226,0.433118823430891,0.790599255709767,0.738866674421358,1.44174840819136,0.307262873127644
"604",207,3840,0.1256038647343,0.0628019323671498,0.811594202898551,0.0821256038647343,0.294685990338164,0.536231884057971,0.0821256038647343,1.5379746835443,0.512718195892813,2.19865708695442,2.42512806469714,0.904179846640428,0.43732670766338,0.794270623705487,0.745473293978896,1.4435817805383,0.309841386518469
"605",205,3840,0.126829268292683,0.0487804878048781,0.824390243902439,0.0829268292682927,0.297560975609756,0.541463414634146,0.0829268292682927,1.60416666666667,0.49073585391907,2.15836249209525,2.44840335479556,0.910316295443509,0.431230223071126,0.788374360722617,0.734483317396721,1.44421487603306,0.307484872852435
"606",206,3840,0.12621359223301,0.0533980582524272,0.820388349514563,0.0825242718446602,0.300970873786408,0.538834951456311,0.0825242718446602,1.64583333333333,0.494285526612081,2.15836249209525,2.43738474681587,0.907215368688029,0.435076476813442,0.789541566197565,0.73923559104945,1.44383184011027,0.306069582241911
"607",207,3840,0.1256038647343,0.0531400966183575,0.821256038647343,0.0821256038647343,0.304347826086957,0.531400966183575,0.0821256038647343,1.65714285714286,0.491238759681441,2.14612803567824,2.44127755786783,0.906048612494905,0.438017702563029,0.792139969914326,0.744159617833828,1.44339460573785,0.306131594815564
"608",206,3840,0.12621359223301,0.0485436893203883,0.825242718446602,0.0825242718446602,0.305825242718447,0.533980582524272,0.0825242718446602,1.67910447761194,0.48435285510718,2.12710479836481,2.44894869314139,0.907218985810959,0.433216916201885,0.791387120906963,0.739417585968657,1.44163223140496,0.309678805220578
"609",206,3840,0.12621359223301,0.0485436893203883,0.825242718446602,0.0825242718446602,0.305825242718447,0.538834951456311,0.0825242718446602,1.64925373134328,0.494442234347222,2.12710479836481,2.44660195202862,0.904247370033546,0.435320564480565,0.789998876946578,0.739767082163274,1.44679752066116,0.311097968253994
"610",205,3840,0.126829268292683,0.0439024390243902,0.829268292682927,0.0829268292682927,0.307317073170732,0.541463414634146,0.0829268292682927,1.6865671641791,0.481506258951992,2.12710479836481,2.45161053783154,0.913121854216745,0.434372955631292,0.785930126207729,0.734085005847604,1.44327586206897,0.307940026792905
"611",206,3840,0.12621359223301,0.0436893203883495,0.830097087378641,0.0825242718446602,0.310679611650485,0.538834951456311,0.0825242718446602,1.71544715447154,0.470791541409941,2.0899051114394,2.45279643879439,0.906603515325159,0.43370704726812,0.790115404019584,0.738952931167098,1.44228453466368,0.309640384427284
"612",206,3840,0.12621359223301,0.0485436893203883,0.825242718446602,0.0825242718446602,0.305825242718447,0.538834951456311,0.0825242718446602,1.64179104477612,0.496650208591154,2.12710479836481,2.44928214602746,0.907949689776132,0.434473807600613,0.790912705185065,0.739872377409399,1.44101414280786,0.308776349101065
"613",207,3840,0.1256038647343,0.0483091787439614,0.826086956521739,0.0821256038647343,0.304347826086957,0.536231884057971,0.0821256038647343,1.68548387096774,0.466206546986619,2.09342168516224,2.44745287252405,0.903932478168549,0.437172100626133,0.792557580444318,0.744570689270075,1.44463548830812,0.308372077260621
"614",206,3840,0.12621359223301,0.0436893203883495,0.830097087378641,0.0825242718446602,0.305825242718447,0.538834951456311,0.0825242718446602,1.71653543307087,0.486282264939665,2.10380372095596,2.45571841023225,0.909549168756662,0.438707390956709,0.788787770523438,0.740522961123402,1.44864307798008,0.308403315387932
"615",207,3840,0.1256038647343,0.0579710144927536,0.816425120772947,0.0821256038647343,0.29951690821256,0.536231884057971,0.0821256038647343,1.62758620689655,0.499233128383019,2.16136800223497,2.43153065877874,0.904806554016082,0.435320706503359,0.794615475776446,0.745239390321827,1.44115112872652,0.31082325038877
"616",207,3840,0.1256038647343,0.0531400966183575,0.821256038647343,0.0821256038647343,0.304347826086957,0.536231884057971,0.0821256038647343,1.63235294117647,0.499018644785079,2.13353890837022,2.44157573710692,0.905838042636517,0.438667056397429,0.792804450898191,0.745435110639931,1.44264832330181,0.312424349024078
"617",206,3840,0.12621359223301,0.0485436893203883,0.825242718446602,0.0825242718446602,0.305825242718447,0.538834951456311,0.0825242718446602,1.61313868613139,0.503636411547553,2.13672056715641,2.45121005406283,0.910160497030401,0.431521690670169,0.792969433648053,0.739810159302607,1.44503698606571,0.308728728694606
"618",207,3840,0.1256038647343,0.0628019323671498,0.811594202898551,0.0821256038647343,0.294685990338164,0.531400966183575,0.0821256038647343,1.59493670886076,0.505233435150718,2.19865708695442,2.42633002250117,0.902677354896221,0.439485495338863,0.792571048088194,0.7458120854491,1.44157187176836,0.304400158148215
