S,L,Top,Bas,Int,Can,Herb,Loop,Omn,ChLen,ChSD,ChNum,TL,MxSim,VulSD,GenSD,LinkSD,Path,Clust
207.0,3912.0,0.12560386473429952,0.05314009661835749,0.821256038647343,0.0821256038647343,0.3188405797101449,0.5362318840579711,0.0821256038647343,1.5972222222222223,0.4921686623810911,2.1583624920952498,2.4274150427998187,0.9167500981517454,0.44305655781985437,0.7907108092482035,0.7441139506193166,1.433065481278851,0.31685376673144755
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.32367149758454106,0.5362318840579711,0.0821256038647343,1.609375,0.48980753089640694,2.1072099696478683,2.4341702906477596,0.9088251201802416,0.4449556442238513,0.7897869319943074,0.744661907260154,1.43296853625171,0.31563077390195327
206.0,3912.0,0.12135922330097088,0.04854368932038835,0.8300970873786409,0.0825242718446602,0.3058252427184466,0.529126213592233,0.0825242718446602,1.5984848484848484,0.492072242025226,2.12057393120585,2.442539721838534,0.9114431276710803,0.4442774132203329,0.7875359205208081,0.7408348326496573,1.4360683760683761,0.31833044708444164
206.0,3912.0,0.12135922330097088,0.04854368932038835,0.8300970873786409,0.0825242718446602,0.32038834951456313,0.5388349514563107,0.0825242718446602,1.623076923076923,0.48649011263938907,2.113943352306837,2.434998068846702,0.913831079853137,0.4439087134117642,0.7861225931672162,0.7396274648210325,1.43325927191933,0.31644621305140436
206.0,3912.0,0.12135922330097088,0.04854368932038835,0.8300970873786409,0.0825242718446602,0.3106796116504854,0.5339805825242718,0.0825242718446602,1.6106870229007633,0.4894662569334615,2.1172712956557644,2.444200512842089,0.9096467311123687,0.44334739469681234,0.786859921099209,0.7393737593597196,1.4359193438140807,0.31829690604551
206.0,3912.0,0.1262135922330097,0.04854368932038835,0.825242718446602,0.0825242718446602,0.3155339805825243,0.5388349514563107,0.0825242718446602,1.586466165413534,0.4943287390549321,2.123851640967086,2.437228506575462,0.9154294258770729,0.4437626851101515,0.7866821581874038,0.7398165341079161,1.4334529301213053,0.31514413951479053
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30917874396135264,0.5362318840579711,0.0821256038647343,1.586466165413534,0.4943287390549321,2.123851640967086,2.435006190545505,0.9153520320607562,0.44833232296316267,0.7890618209941157,0.7456371012123618,1.4361120601298258,0.3154599380633524
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3140096618357488,0.5314009661835749,0.0821256038647343,1.593984962406015,0.49294406199588836,2.123851640967086,2.4397863385631635,0.9144076150676471,0.44671623718690456,0.7899518343545512,0.7455083751256463,1.4356300222260217,0.3160462757350551
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3140096618357488,0.5314009661835749,0.0821256038647343,1.6015037593984962,0.4914395925155201,2.123851640967086,2.4363735817952343,0.9156015042422992,0.4439221899328171,0.7899691904953126,0.7441415883444731,1.4331623931623931,0.3162917805065378
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3140096618357488,0.5362318840579711,0.0821256038647343,1.586466165413534,0.4943287390549321,2.123851640967086,2.435634596039648,0.917108357674088,0.44429265883551955,0.790186110089298,0.7441461945322034,1.4334529301213053,0.3162318975204692
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3140096618357488,0.5362318840579711,0.0821256038647343,1.6076923076923078,0.4901534935376789,2.113943352306837,2.433957325160629,0.9151073776124694,0.44277795952586385,0.7910965228669953,0.7444777651530909,1.433065481278851,0.31820052478968963
207.0,3912.0,0.12560386473429952,0.05314009661835749,0.821256038647343,0.0821256038647343,0.30917874396135264,0.5314009661835749,0.0821256038647343,1.6030534351145038,0.4911429262911169,2.1172712956557644,2.431522326404148,0.9108485499403216,0.4466625227573426,0.7893354441077685,0.745512972868619,1.4331623931623931,0.31363232861776236
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3333333333333333,0.5362318840579711,0.0821256038647343,1.5968992248062015,0.4924330513658881,2.110589710299249,2.432568009020211,0.9111336259700088,0.4459405879049681,0.7907194790365281,0.7460415243146661,1.431997259335389,0.3178209903092784
206.0,3912.0,0.12135922330097088,0.05339805825242718,0.825242718446602,0.0825242718446602,0.3106796116504854,0.5388349514563107,0.0825242718446602,1.553191489361702,0.4989350360645821,2.1492191126553797,2.4294104343708303,0.9110489269562639,0.44459210217862855,0.7866171129388472,0.7402175699508138,1.4331623931623931,0.316647214287685
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.32367149758454106,0.5314009661835749,0.0821256038647343,1.6046511627906976,0.49083163882783537,2.110589710299249,2.4341924910256645,0.9129832212417316,0.4468620009488351,0.7891486957532431,0.7453244421495191,1.433065481278851,0.3143976776478091
