Top,Bas,Int,Can,Herb,Omn,Loop,ChLen,ChSD,ChNum,TL,MxSim,VulSD,GenSD,LinkSD,Path,Clust,network
-1.0,0.7999999958599999,0.10526315693905812,0.5882352962664359,-0.9518072302077225,0.48181818322099174,0.9411764691557092,-1.0,-1.0,-1.0,0.7058003732306526,-0.2034550608995195,-0.4560822636069546,-0.349511982304302,-0.3808094055096142,0.3009815601670615,-0.058232345816445444,fezouata
-1.0,0.4067961080439807,0.12825753645206137,0.53683608829227,-0.9394666034979149,0.6351721103194232,0.9505996570813651,-1.0,-1.0,-1.0,0.7762799388024639,-0.21019093383337092,-0.47885853806878714,-0.3500754752037107,-0.3873397173656214,0.2645121554790694,0.026761966527865257,fezouata
-0.9230769212396449,0.6999999937900001,0.0994152035740227,0.41176470373356394,-0.9759036138568733,0.6000000007527274,0.5294117654221453,0.050552923074788716,-0.02282458232718701,-0.3774427227047541,0.8536262783171181,-0.20166345928468607,-0.44242631211262995,-0.2615590273369827,-0.28735706026669333,0.2592500473079895,0.09170495325252123,fezouata
-1.0,0.6999999937900001,0.11111111030409353,0.2941176420449826,-0.9518072302077225,0.6090909100831406,0.17647058035640134,-1.0,-1.0,-1.0,0.8054510708365078,-0.21460328596156145,-0.49886312601765603,-0.21062703994976129,-0.24487328600506605,0.3360361528117705,0.010358338028115994,fezouata
-1.0,0.7999999958599999,0.10526315693905812,0.5294117654221453,-0.9277108440645957,0.6000000007527274,1.1176470495121105,-1.0,-1.0,-1.0,0.6872287394417937,-0.20708994315720097,-0.5051401495974077,-0.17722357930471427,-0.20329633523828716,0.33092607253805745,0.24646660689674615,fezouata
-0.6153846141597633,0.6999999937900001,0.052631577864265915,0.8235294074671281,-0.9518072302077225,0.6000000007527274,1.0588235308442906,0.4647015317846377,0.6603923669507711,0.05376762660608079,0.9197143784498274,-0.21245841330041967,-0.28824746661148243,-0.2951156140941886,-0.2617067865630561,0.30639552576696666,0.07478748608708546,fezouata
-1.0,0.39999998757999994,0.1286549703991998,0.11764706168858122,-0.9156626509930325,0.5727272727614876,0.7058823457785467,-1.0,-1.0,-1.0,0.8374381468248714,-0.18497888579693747,-0.37043100668486706,-0.2919503866308725,-0.2865270809681288,0.2847917394108274,0.011653018451362893,fezouata
-1.0,1.4999999896500003,0.06432748459433675,0.3529411728892733,-0.8915662648499056,0.5090909093304133,1.4117647037335639,-1.0,-1.0,-1.0,0.3782156479034936,-0.19938600478338445,-0.41617452916234904,-0.33618059542430784,-0.34631243985190274,0.312726382266682,0.039727022094517006,fezouata
-1.0,0.19999998344000008,0.14035087712927047,0.5294117654221453,-0.9156626509930325,0.6000000007527274,0.6470588149342559,-1.0,-1.0,-1.0,1.1179938138017653,-0.2056506601001206,-0.5443325964997398,-0.20969542620373632,-0.2237484138534054,0.31913139467784324,0.2229340510452921,fezouata
-1.0,0.39999998757999994,0.1286549703991998,0.6470588149342559,-0.9518072302077225,0.6454545455229753,0.7647058766228372,-1.0,-1.0,-1.0,0.9168781870546497,-0.2101599920904306,-0.4782775100394859,-0.2086295534770195,-0.2496486253814738,0.3017546839073483,0.2779391339609638,fezouata
-0.3043315904331447,0.5072815458114078,0.01660705072722749,0.18218161293523022,-0.9031465680906398,0.525551634017918,0.47772700703668486,0.3217529287805518,0.6027725691263116,0.10931753024457146,0.8235207387415613,-0.21196098702561622,-0.328576773144881,-0.2660586874634106,-0.29915105937822734,0.2980121958909426,-0.010012949056700297,fezouata
-0.8840552637452677,0.607766983578835,0.09887582936380877,0.41861792578109985,-0.9031465680906398,0.5803618712277615,1.3643632136939898,0.29141139798591276,0.10349946495827755,-0.240632525424124,0.9078638281579344,-0.23017613350949442,-0.44882262792685174,-0.27265787277042175,-0.2761007263706341,0.4060457984458257,0.10697401054744389,fezouata
-1.0,0.6999999937900001,0.11111111030409353,0.5294117654221453,-0.8915662648499056,0.5909090914223141,0.7058823457785467,-1.0,-1.0,-1.0,0.7166949489496847,-0.20753237844036068,-0.3161453366767866,-0.3220960636413415,-0.30115979304357177,0.30409859561175867,0.08816807120354024,fezouata
-1.0,0.607766983578835,0.11650485361676036,0.12307253167964523,-0.963679962098749,0.5803618712277615,1.068817819592535,-1.0,-1.0,-1.0,0.588711864772769,-0.1730838292462458,-0.4650302233157474,-0.27312765963766056,-0.33567182408638935,0.31565472789934035,-0.059107223346043174,fezouata
-1.0,0.6999999937900001,0.11111111030409353,0.11764706168858122,-0.939759037136159,0.6181818194135539,-0.05882353084429069,0.3307003688918887,-0.34581826325901727,-0.4089641287708005,0.5815303343352044,-0.19755286444677606,-0.3313527981594314,-0.3261482256313803,-0.3423339573913105,0.20807374726761205,-0.16921298581443686,fezouata
